   461
    300.0   0.02745   0.14675
    305.0   0.02819   0.09626
    310.0   0.02785   0.06939
    315.0   0.02797   0.05186
    320.0   0.02821   0.03984
    325.0   0.02831   0.03174
    330.0   0.02881   0.02574
    335.0   0.02951   0.02122
    340.0   0.03025   0.01764
    345.0   0.03081   0.01459
    350.0   0.03134   0.01191
    355.0   0.03177   0.00965
    360.0   0.03212   0.00794
    365.0   0.03231   0.00666
    370.0   0.03252   0.00562
    375.0   0.03284   0.00490
    380.0   0.03347   0.00453
    385.0   0.03424   0.00659
    390.0   0.03491   0.00482
    395.0   0.03555   0.00586
    400.0   0.03620   0.00264
    405.0   0.03666   0.00203
    410.0   0.03705   0.00163
    415.0   0.03779   0.00132
    420.0   0.03865   0.00115
    425.0   0.03952   0.00098
    430.0   0.04049   0.00090
    435.0   0.04140   0.00086
    440.0   0.04218   0.00081
    445.0   0.04289   0.00078
    450.0   0.04355   0.00072
    455.0   0.04417   0.00066
    460.0   0.04471   0.00065
    465.0   0.04515   0.00062
    470.0   0.04557   0.00062
    475.0   0.04606   0.00066
    480.0   0.04654   0.00066
    485.0   0.04707   0.00062
    490.0   0.04774   0.00063
    495.0   0.04855   0.00055
    500.0   0.04940   0.00055
    505.0   0.05045   0.00065
    510.0   0.05160   0.00064
    515.0   0.05270   0.00074
    520.0   0.05380   0.00075
    525.0   0.05501   0.00070
    530.0   0.05609   0.00071
    535.0   0.05690   0.00088
    540.0   0.05776   0.00088
    545.0   0.05861   0.00059
    550.0   0.05934   0.00063
    555.0   0.05991   0.00074
    560.0   0.06067   0.00075
    565.0   0.06140   0.00071
    570.0   0.06198   0.00072
    575.0   0.06245   0.00076
    580.0   0.06291   0.00075
    585.0   0.06337   0.00073
    590.0   0.06372   0.00073
    595.0   0.06409   0.00079
    600.0   0.06445   0.00077
    605.0   0.06482   0.00078
    610.0   0.06509   0.00079
    615.0   0.06536   0.00078
    620.0   0.06554   0.00077
    625.0   0.06589   0.00082
    630.0   0.06619   0.00080
    635.0   0.06647   0.00072
    640.0   0.06670   0.00073
    645.0   0.06696   0.00070
    650.0   0.06701   0.00073
    655.0   0.06706   0.00079
    660.0   0.06714   0.00078
    665.0   0.06715   0.00080
    670.0   0.06717   0.00081
    675.0   0.06724   0.00088
    680.0   0.06735   0.00089
    685.0   0.06726   0.00087
    690.0   0.06728   0.00091
    695.0   0.06731   0.00090
    700.0   0.06730   0.00089
    705.0   0.06723   0.00090
    710.0   0.06733   0.00083
    715.0   0.06754   0.00083
    720.0   0.06767   0.00083
    725.0   0.06796   0.00079
    730.0   0.06825   0.00077
    735.0   0.06852   0.00084
    740.0   0.06862   0.00082
    745.0   0.06875   0.00082
    750.0   0.06869   0.00083
    755.0   0.06891   0.00085
    760.0   0.06913   0.00084
    765.0   0.06935   0.00090
    770.0   0.06954   0.00094
    775.0   0.06982   0.00094
    780.0   0.06987   0.00097
    785.0   0.06982   0.00106
    790.0   0.06983   0.00114
    795.0   0.06995   0.00114
    800.0   0.07013   0.00432
    805.0   0.07004   0.00455
    810.0   0.06994   0.00455
    815.0   0.06998   0.00456
    820.0   0.06983   0.00437
    825.0   0.06978   0.00462
    830.0   0.06972   0.00449
    835.0   0.06968   0.00441
    840.0   0.06935   0.00433
    845.0   0.06931   0.00407
    850.0   0.06914   0.00402
    855.0   0.06912   0.00372
    860.0   0.06902   0.00350
    865.0   0.06919   0.00345
    870.0   0.06921   0.00356
    875.0   0.06929   0.00325
    880.0   0.06954   0.00332
    885.0   0.06935   0.00427
    890.0   0.06935   0.00382
